wl,n,k
22.422,25.015,64.909
22.546,25.209,65.165
22.671,25.404,65.421
22.797,25.6,65.677
22.923,25.797,65.934
23.05,25.995,66.191
23.178,26.195,66.449
23.306,26.395,66.707
23.436,26.597,66.965
23.566,26.799,67.223
23.696,27.003,67.482
23.827,27.208,67.74
23.96,27.414,67.999
24.092,27.621,68.259
24.226,27.829,68.518
24.36,28.038,68.778
24.495,28.249,69.039
24.631,28.46,69.299
24.767,28.673,69.56
24.905,28.887,69.82
25.043,29.101,70.082
25.181,29.317,70.343
25.321,29.534,70.605
25.461,29.752,70.866
25.602,29.971,71.128
25.744,30.191,71.391
25.887,30.413,71.653
26.031,30.635,71.916
26.175,30.858,72.179
26.32,31.083,72.442
26.466,31.309,72.705
26.612,31.535,72.969
26.76,31.763,73.232
26.908,31.992,73.496
27.057,32.222,73.76
27.207,32.453,74.024
27.358,32.685,74.289
27.51,32.918,74.553
27.662,33.152,74.818
27.816,33.387,75.083
27.97,33.624,75.348
28.125,33.861,75.614
28.281,34.099,75.879
28.437,34.339,76.145
28.595,34.579,76.411
28.753,34.821,76.677
28.913,35.063,76.943
29.073,35.307,77.209
29.234,35.552,77.475
29.396,35.797,77.742
29.559,36.044,78.009
29.723,36.292,78.276
29.888,36.54,78.543
30.053,36.79,78.81
30.22,37.041,79.077
30.387,37.293,79.344
30.556,37.546,79.612
30.725,37.8,79.88
30.895,38.054,80.147
31.067,38.31,80.415
31.239,38.567,80.683
31.412,38.825,80.952
31.586,39.084,81.22
31.761,39.344,81.488
31.937,39.604,81.757
32.114,39.866,82.026
32.292,40.129,82.294
32.471,40.393,82.563
32.651,40.658,82.832
32.832,40.923,83.102
33.014,41.19,83.371
33.197,41.458,83.64
33.381,41.726,83.91
33.566,41.996,84.179
33.752,42.267,84.449
33.939,42.538,84.719
34.127,42.811,84.989
34.316,43.084,85.259
34.506,43.358,85.529
34.698,43.634,85.799
34.89,43.91,86.07
35.083,44.187,86.34
35.278,44.465,86.611
35.473,44.744,86.882
35.67,45.024,87.152
35.868,45.305,87.423
36.066,45.586,87.694
36.266,45.869,87.966
36.467,46.153,88.237
36.669,46.437,88.508
36.873,46.723,88.78
37.077,47.009,89.051
37.282,47.296,89.323
37.489,47.584,89.595
37.697,47.873,89.867
37.906,48.163,90.139
38.116,48.454,90.411
38.327,48.745,90.683
38.54,49.038,90.956
38.753,49.331,91.228
38.968,49.625,91.501
39.184,49.92,91.773
39.401,50.216,92.046
39.619,50.513,92.319
39.839,50.811,92.592
40.06,51.109,92.866
40.282,51.409,93.139
40.505,51.709,93.412
40.73,52.01,93.686
40.955,52.312,93.96
41.182,52.614,94.234
41.411,52.918,94.508
41.64,53.222,94.782
41.871,53.527,95.056
42.103,53.833,95.331
42.336,54.14,95.605
42.571,54.448,95.88
42.807,54.756,96.155
43.044,55.066,96.43
43.283,55.376,96.705
43.523,55.687,96.98
43.764,55.998,97.256
44.006,56.311,97.532
44.25,56.624,97.807
44.495,56.938,98.083
44.742,57.253,98.36
44.99,57.569,98.636
45.239,57.885,98.912
45.49,58.202,99.189
45.742,58.52,99.466
45.996,58.839,99.743
46.251,59.159,100.02
46.507,59.479,100.3
46.765,59.8,100.58
